id,company_id,year,operating_activity,investing_activity,financing_activity,net_cash_flow,sales,expenses,operating_profit,opm_percentage,other_income,interest,depreciation,profit_before_tax,tax_percentage,net_profit,eps,dividend_payout,equity_capital,reserves,borrowings,other_liabilities,total_liabilities,fixed_assets,cwip,investments,other_asset,total_assets,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,cash_from_operations_cr,revenue_cagr_5yr,revenue_cagr_5yr_flag,pat_cagr_5yr,pat_cagr_5yr_flag,eps_cagr_5yr,eps_cagr_5yr_flag,composite_quality_score,company_logo,company_name,chart_link,about_company,website,nse_profile,bse_profile,face_value,book_value,roce_percentage,roe_percentage,broad_sector,sub_sector,index_weight_pct,market_cap_category,free_cash_flow,fcf_conversion_rate,capex_intensity,capex_category,capital_allocation,cfo_quality,distress_alert
196,AXISBANK,2013,2573.0,-10939.0,14931.0,6566.0,27183,17516,8313.0,1353.0,5,6551,352,7553,31.0,5179,22.0,16.0,468.0,32690.0,296254.0,11145.0,340558.0,2245.0,142.0,113378.0,224792.0,340558.0,19.05,1353.0,15.62,8.9346,1.2697,0.0798,-8366.0,10939.0,22.0,7.085,16.0,296254.0,2573.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,-8366.0,-100.64,40.24,Capital Intensive,Mixed,Accrual Risk,Distress
197,AXISBANK,2014,14464.0,-14166.0,7785.0,8082.0,30641,18690,9644.0,2307.0,8,7405,364,9349,33.0,6218,26.0,15.0,470.0,37926.0,333280.0,14674.0,386350.0,2346.0,102.0,113093.0,270810.0,386350.0,20.29,2307.0,16.19,8.6801,1.3034,0.0793,298.0,14166.0,26.0,8.1694,15.0,333280.0,14464.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,298.0,3.09,46.23,Capital Intensive,Mixed,Accrual Risk,Watchlist
198,AXISBANK,2015,-15162.0,-7972.0,31045.0,7910.0,35479,21254,11127.0,3097.0,9,8365,406,11057,33.0,7358,31.0,15.0,474.0,44475.0,406638.0,15656.0,467243.0,2447.0,105.0,118527.0,346164.0,467243.0,20.74,3097.0,16.37,9.0467,1.3313,0.0759,-23134.0,7972.0,31.0,9.4829,15.0,406638.0,-15162.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,-23134.0,-207.91,22.47,Capital Intensive,Growth Funded by Debt,Accrual Risk,Distress
199,AXISBANK,2016,-34495.0,9211.0,22495.0,-2789.0,40988,24155,13367.0,3466.0,8,9371,444,12394,34.0,8224,35.0,14.0,477.0,53082.0,472150.0,20678.0,546387.0,3358.0,216.0,131399.0,411414.0,546387.0,20.06,3466.0,15.36,8.8155,1.4273,0.075,-25284.0,9211.0,35.0,11.2283,14.0,472150.0,-34495.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,-25284.0,-189.15,22.47,Capital Intensive,Distress Signal,Accrual Risk,Distress
200,AXISBANK,2017,32209.0,-12458.0,-2487.0,17263.0,44542,26449,23808.0,-5715.0,-13,11691,509,5468,33.0,3679,15.0,33.0,479.0,55901.0,527437.0,27644.0,611462.0,3518.0,292.0,129018.0,478633.0,611462.0,8.260000000000002,-5715.0,6.529999999999999,9.355,2.0353,0.0728,19751.0,12458.0,15.0,11.7704,33.0,527437.0,32209.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,19751.0,82.96,27.97,Capital Intensive,Reinvestor,Accrual Risk,Watchlist
201,AXISBANK,2018,-38390.0,-10007.0,41342.0,-7055.0,45780,27163,28895.0,-10277.0,-22,10967,568,122,-99.0,276,1.0,0.0,513.0,63694.0,611425.0,28071.0,703703.0,3697.0,352.0,153037.0,546618.0,703703.0,0.6,-10277.0,0.43,9.5227,2.6327,0.0651,-48397.0,10007.0,1.0,12.516,0.0,611425.0,-38390.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,-48397.0,-167.49,21.86,Capital Intensive,Growth Funded by Debt,Accrual Risk,Distress
202,AXISBANK,2019,37125.0,-18674.0,5643.0,24094.0,54986,33278,27155.0,-5447.0,-10,13130,710,6974,33.0,4677,18.0,6.0,514.0,67288.0,711996.0,34248.0,814046.0,3842.0,288.0,174056.0,635860.0,814046.0,8.51,-5447.0,6.9,10.5011,2.0674,0.0675,18451.0,18674.0,18.0,13.1911,6.0,711996.0,37125.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,18451.0,67.95,33.96,Capital Intensive,Mixed,Accrual Risk,Watchlist
203,AXISBANK,2020,30416.0,-9485.0,8865.0,29795.0,62635,37429,35066.0,-9859.0,-16,15537,773,4904,67.0,1627,6.0,0.0,564.0,85776.0,797337.0,44194.0,927872.0,3912.0,483.0,155282.0,768196.0,927872.0,2.6,-9859.0,1.88,9.2349,2.2559,0.0675,20931.0,9485.0,6.0,15.3085,0.0,797337.0,30416.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,20931.0,59.69,15.14,Capital Intensive,Mixed,Accrual Risk,Watchlist
204,AXISBANK,2021,12633.0,-54288.0,7279.0,-34375.0,63346,34107,31749.0,-2510.0,-4,12264,948,8806,25.0,6588,22.0,0.0,613.0,102981.0,850551.0,46859.0,1001005.0,4501.0,118.0,225336.0,771050.0,1001005.0,10.4,-2510.0,6.36,8.2104,2.5885,0.0633,-41655.0,54288.0,22.0,16.8995,0.0,850551.0,12633.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,-41655.0,-131.2,85.7,Capital Intensive,Mixed,Accrual Risk,Watchlist
205,AXISBANK,2022,28137.0,-27112.0,47894.0,48919.0,67377,34245,29962.0,3170.0,5,15221,1008,17383,25.0,13025,42.0,2.0,614.0,117647.0,1020943.0,56576.0,1195779.0,4753.0,215.0,274608.0,916203.0,1195779.0,19.33,3170.0,11.01,8.633,1.9688,0.0563,1025.0,27112.0,42.0,19.2607,2.0,1020943.0,28137.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,1025.0,3.42,40.24,Capital Intensive,Mixed,Accrual Risk,Watchlist
206,AXISBANK,2023,22075.0,-32351.0,6641.0,-3636.0,85164,42218,29089.0,13857.0,16,16143,13094,16906,43.0,9580,31.0,3.0,615.0,129166.0,1152038.0,62598.0,1344418.0,5000.0,142.0,288095.0,1051181.0,1344418.0,11.25,13857.0,7.380000000000001,8.8768,1.8029,0.0633,-10276.0,32351.0,31.0,21.1026,3.0,1152038.0,22075.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,-10276.0,-35.33,37.99,Capital Intensive,Mixed,Accrual Risk,Watchlist
207,AXISBANK,2024,-5555.0,-9001.0,22341.0,7785.0,109369,59474,37943.0,11952.0,11,22442,1334,33060,25.0,24861,81.0,1.0,617.0,156406.0,1295302.0,65913.0,1518239.0,5860.0,267.0,332354.0,1179758.0,1518239.0,22.73,11952.0,15.83,8.2491,1.6912,0.072,-14556.0,9001.0,81.0,25.4494,1.0,1295302.0,-5555.0,14.74,,39.67,,35.1,,27.0,https://mkt.in/static/mkt-icons/nifty100/AXISBANK.png,Axis Bank Ltd,https://in.tradingview.com/chart/?symbol=NSE%3AAXISBANK,"Incorporated in December 1993, Axis Bank Limited is a private sector bank.It has the third-largest network of branches among private sector banks and an international presence through branches in DIFC (Dubai) and Singapore along with representative offices in Abu Dhabi, Sharjah, Dhaka and Dubai and an offshore banking unit in GIFT City.",http://www.axisbank.com/,https://www.nseindia.com/get-quotes/equity?symbol=AXISBANK,https://www.bseindia.com/stock-share-price/axis-bank-ltd/AXISBANK/532215/,2.0,509.0,7.06,18.4,Financials,Private Banks,2.97,Large Cap,-14556.0,-38.36,8.23,Capital Intensive,Growth Funded by Debt,Accrual Risk,Distress
232,BAJAJFINSV,2013,-6922.0,2953.0,4592.0,623.0,8055,4124,3931.0,49.0,2,1204,22,2708,18.0,2214,10.0,2.0,80.0,7722.0,12991.0,44578.0,65370.0,1208.0,2.0,43251.0,20910.0,65370.0,27.49,49.0,28.38,1.6651,3.2666,0.1232,-3969.0,2953.0,10.0,9.7525,2.0,12991.0,-6922.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BAJAJFINSV.png,Bajaj Finserv Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV,"Bajaj Finserv Limited is an Indian non-banking financial services company headquartered in Pune. It is focused on lending, asset management, wealth management and insurance.",https://www.bajajfinserv.in/,https://www.nseindia.com/get-quotes/equity?symbol=BAJAJFINSV,https://www.bseindia.com/stock-share-price/bajaj-finserv-ltd/bajajfinsv/532978/,1.0,428.0,21.14,11.72,Financials,Diversified Financials,2.12,Large Cap,-3969.0,-100.97,36.66,Capital Intensive,Distress Signal,Accrual Risk,Watchlist
233,BAJAJFINSV,2014,-9807.0,3764.0,6521.0,478.0,6023,1531,4491.0,75.0,3,1562,31,2902,24.0,2191,10.0,2.0,80.0,9232.0,19507.0,45565.0,74383.0,1262.0,1.0,45314.0,27805.0,74383.0,36.38,75.0,23.53,2.0948,2.8771,0.081,-6043.0,3764.0,10.0,11.64,2.0,19507.0,-9807.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BAJAJFINSV.png,Bajaj Finserv Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV,"Bajaj Finserv Limited is an Indian non-banking financial services company headquartered in Pune. It is focused on lending, asset management, wealth management and insurance.",https://www.bajajfinserv.in/,https://www.nseindia.com/get-quotes/equity?symbol=BAJAJFINSV,https://www.bseindia.com/stock-share-price/bajaj-finserv-ltd/bajajfinsv/532978/,1.0,428.0,21.14,11.72,Financials,Diversified Financials,2.12,Large Cap,-6043.0,-134.56,62.49,Capital Intensive,Distress Signal,Accrual Risk,Distress
234,BAJAJFINSV,2015,-10731.0,3709.0,6839.0,-183.0,11335,5823,5511.0,49.0,8,2230,38,3251,26.0,2409,11.0,2.0,80.0,11009.0,26312.0,50827.0,88228.0,1261.0,3.0,51367.0,35598.0,88228.0,21.25,49.0,21.72,2.3728,2.4749,0.1285,-7022.0,3709.0,11.0,13.8613,2.0,26312.0,-10731.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BAJAJFINSV.png,Bajaj Finserv Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV,"Bajaj Finserv Limited is an Indian non-banking financial services company headquartered in Pune. It is focused on lending, asset management, wealth management and insurance.",https://www.bajajfinserv.in/,https://www.nseindia.com/get-quotes/equity?symbol=BAJAJFINSV,https://www.bseindia.com/stock-share-price/bajaj-finserv-ltd/bajajfinsv/532978/,1.0,428.0,21.14,11.72,Financials,Diversified Financials,2.12,Large Cap,-7022.0,-127.42,32.72,Capital Intensive,Distress Signal,Accrual Risk,Distress
235,BAJAJFINSV,2016,-9795.0,-886.0,11602.0,921.0,20533,13795,6739.0,33.0,0,2877,58,3804,27.0,2775,12.0,1.0,80.0,13519.0,36062.0,54290.0,103951.0,1274.0,11.0,53698.0,48969.0,103951.0,13.51,33.0,20.41,2.6518,2.3424,0.1975,-10681.0,886.0,12.0,16.9988,1.0,36062.0,-9795.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BAJAJFINSV.png,Bajaj Finserv Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV,"Bajaj Finserv Limited is an Indian non-banking financial services company headquartered in Pune. It is focused on lending, asset management, wealth management and insurance.",https://www.bajajfinserv.in/,https://www.nseindia.com/get-quotes/equity?symbol=BAJAJFINSV,https://www.bseindia.com/stock-share-price/bajaj-finserv-ltd/bajajfinsv/532978/,1.0,428.0,21.14,11.72,Financials,Diversified Financials,2.12,Large Cap,-10681.0,-158.5,4.32,Moderate,Growth Funded by Debt,Accrual Risk,Distress
236,BAJAJFINSV,2017,-10922.0,151.0,12513.0,1742.0,24507,15794,8713.0,36.0,0,3716,73,4925,30.0,3450,14.0,1.0,80.0,16071.0,48282.0,64181.0,128614.0,1645.0,4.0,62658.0,64306.0,128614.0,14.08,36.0,21.36,2.9894,2.3447,0.1905,-10771.0,151.0,14.0,20.1887,1.0,48282.0,-10922.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BAJAJFINSV.png,Bajaj Finserv Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV,"Bajaj Finserv Limited is an Indian non-banking financial services company headquartered in Pune. It is focused on lending, asset management, wealth management and insurance.",https://www.bajajfinserv.in/,https://www.nseindia.com/get-quotes/equity?symbol=BAJAJFINSV,https://www.bseindia.com/stock-share-price/bajaj-finserv-ltd/bajajfinsv/532978/,1.0,428.0,21.14,11.72,Financials,Diversified Financials,2.12,Large Cap,-10771.0,-123.62,0.62,Asset Light,Distress Signal,Accrual Risk,Distress
237,BAJAJFINSV,2018,-19580.0,-922.0,19590.0,-911.0,32862,22074,10788.0,33.0,1,4531,160,6099,32.0,4176,17.0,1.0,80.0,20403.0,65695.0,75337.0,161514.0,1792.0,28.0,69428.0,90266.0,161514.0,12.71,33.0,20.39,3.2073,2.3812,0.2035,-20502.0,922.0,17.0,25.6038,1.0,65695.0,-19580.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BAJAJFINSV.png,Bajaj Finserv Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV,"Bajaj Finserv Limited is an Indian non-banking financial services company headquartered in Pune. It is focused on lending, asset management, wealth management and insurance.",https://www.bajajfinserv.in/,https://www.nseindia.com/get-quotes/equity?symbol=BAJAJFINSV,https://www.bseindia.com/stock-share-price/bajaj-finserv-ltd/bajajfinsv/532978/,1.0,428.0,21.14,11.72,Financials,Diversified Financials,2.12,Large Cap,-20502.0,-190.04,2.81,Asset Light,Growth Funded by Debt,Accrual Risk,Distress
238,BAJAJFINSV,2019,-27076.0,-6903.0,34535.0,555.0,42605,27569,15037.0,35.0,2,6657,226,8155,34.0,5374,20.0,1.0,80.0,23660.0,99754.0,84934.0,208428.0,2097.0,66.0,81679.0,124587.0,208428.0,12.61,35.0,22.64,4.2019,2.2591,0.2044,-33979.0,6903.0,20.0,29.675,1.0,99754.0,-27076.0,,,,,,,,https://mkt.in/static/mkt-icons/nifty100/BAJAJFINSV.png,Bajaj Finserv Ltd,https://in.tradingview.com/chart/?symbol=NSE%3ABAJAJFINSV,"Bajaj Finserv Limited is an Indian non-banking financial services company headquartered in Pune. It is focused on lending, asset management, wealth management and insurance.",https://www.bajajfinserv.in/,https://www.nseindia.com/get-quotes/equity?symbol=BAJAJFINSV,https://www.bseindia.com/stock-share-price/bajaj-finserv-ltd/bajajfinsv/532978/,1.0,428.0,21.14,11.72,Financials,Diversified Financials,2.12,Large Cap,-33979.0,-225.97,16.2,Capital Intensive,Growth Funded by Debt,Accrual Risk,Distress
